Date,PM2.5 Mean
2022-10-28,22.4
2022-10-29,33.3
2022-10-30,69.4
2022-10-31,21.6
2022-11-01,10.3
2022-11-02,31.3
2022-11-03,24.1
2022-11-04,15.1
2022-11-05,35.9
2022-11-06,90.9
2022-11-07,28.3
2022-11-08,40.2
2022-11-09,81.4
2022-11-10,94.7
2022-11-11,87.5
2022-11-12,2.88
2022-11-13,5.63
2022-11-14,29.3
2022-11-15,21.0
2022-11-16,21.6
2022-11-17,60.0
2022-11-18,88.0
2022-11-19,87.4732283464567
2022-11-20,86.94645669291339
2022-11-21,86.41968503937008
2022-11-22,85.89291338582677
2022-11-23,85.36614173228347
2022-11-24,84.83937007874016
2022-11-25,84.31259842519685
2022-11-26,83.78582677165355
2022-11-27,83.25905511811024
2022-11-28,82.73228346456693
2022-11-29,82.20551181102363
2022-11-30,81.67874015748032
2022-12-01,81.15196850393701
2022-12-02,80.6251968503937
2022-12-03,80.0984251968504
2022-12-04,79.5716535433071
2022-12-05,79.04488188976377
2022-12-06,78.51811023622047
2022-12-07,77.99133858267716
2022-12-08,77.46456692913385
2022-12-09,76.93779527559055
2022-12-10,76.41102362204724
2022-12-11,75.88425196850393
2022-12-12,75.35748031496063
2022-12-13,74.83070866141732
2022-12-14,74.30393700787401
2022-12-15,73.7771653543307
2022-12-16,73.2503937007874
2022-12-17,72.72362204724409
2022-12-18,72.19685039370079
2022-12-19,71.67007874015748
2022-12-20,71.14330708661417
2022-12-21,70.61653543307087
2022-12-22,70.08976377952756
2022-12-23,69.56299212598425
2022-12-24,69.03622047244095
2022-12-25,68.50944881889764
2022-12-26,67.98267716535433
2022-12-27,67.45590551181103
2022-12-28,66.92913385826772
2022-12-29,66.40236220472441
2022-12-30,65.8755905511811
2022-12-31,65.3488188976378
2023-01-01,64.82204724409449
2023-01-02,64.29527559055119
2023-01-03,63.76850393700787
2023-01-04,63.241732283464565
2023-01-05,62.71496062992126
2023-01-06,62.18818897637795
2023-01-07,61.661417322834644
2023-01-08,61.13464566929134
2023-01-09,60.60787401574803
2023-01-10,60.081102362204724
2023-01-11,59.55433070866142
2023-01-12,59.02755905511811
2023-01-13,58.5007874015748
2023-01-14,57.97401574803149
2023-01-15,57.447244094488184
2023-01-16,56.92047244094488
2023-01-17,56.39370078740157
2023-01-18,55.866929133858264
2023-01-19,55.34015748031496
2023-01-20,54.81338582677165
2023-01-21,54.286614173228344
2023-01-22,53.75984251968504
2023-01-23,53.23307086614173
2023-01-24,52.706299212598424
2023-01-25,52.17952755905512
2023-01-26,51.65275590551181
2023-01-27,51.125984251968504
2023-01-28,50.5992125984252
2023-01-29,50.07244094488189
2023-01-30,49.54566929133858
2023-01-31,49.01889763779527
2023-02-01,48.49212598425196
2023-02-02,47.96535433070866
2023-02-03,47.43858267716535
2023-02-04,46.91181102362204
2023-02-05,46.38503937007874
2023-02-06,45.85826771653543
2023-02-07,45.33149606299212
2023-02-08,44.804724409448816
2023-02-09,44.27795275590551
2023-02-10,43.7511811023622
2023-02-11,43.224409448818896
2023-02-12,42.69763779527559
2023-02-13,42.17086614173228
2023-02-14,41.64409448818897
2023-02-15,41.11732283464566
2023-02-16,40.590551181102356
2023-02-17,40.06377952755905
2023-02-18,39.53700787401574
2023-02-19,39.010236220472436
2023-02-20,38.48346456692913
2023-02-21,37.95669291338582
2023-02-22,37.429921259842516
2023-02-23,36.90314960629921
2023-02-24,36.3763779527559
2023-02-25,35.849606299212596
2023-02-26,35.32283464566929
2023-02-27,34.79606299212598
2023-02-28,34.269291338582676
2023-03-01,33.74251968503937
2023-03-02,33.21574803149606
2023-03-03,32.68897637795275
2023-03-04,32.16220472440944
2023-03-05,31.63543307086614
2023-03-06,31.10866141732283
2023-03-07,30.58188976377952
2023-03-08,30.055118110236215
2023-03-09,29.52834645669291
2023-03-10,29.0015748031496
2023-03-11,28.474803149606295
2023-03-12,27.94803149606299
2023-03-13,27.42125984251968
2023-03-14,26.894488188976375
2023-03-15,26.367716535433065
2023-03-16,25.840944881889758
2023-03-17,25.31417322834645
2023-03-18,24.787401574803145
2023-03-19,24.260629921259838
2023-03-20,23.73385826771653
2023-03-21,23.207086614173225
2023-03-22,22.680314960629914
2023-03-23,22.153543307086608
2023-03-24,21.6267716535433
2023-03-25,21.1
2023-03-26,20.8
2023-03-27,17.9
2023-03-28,64.2
2023-03-29,87.1
2023-03-30,78.9
2023-03-31,55.1
2023-04-01,53.8
2023-04-02,83.1
2023-04-03,47.3
2023-04-04,20.5
2023-04-05,21.6
2023-04-06,13.9
2023-04-07,2.92
2023-04-08,10.4
2023-04-09,63.0
2023-04-10,128.0
2023-04-11,78.7
2023-04-12,174.0
2023-04-13,186.0
2023-04-14,79.2
2023-04-15,30.5
2023-04-16,17.2
2023-04-17,81.5
2023-04-18,72.0
2023-04-19,69.2
2023-04-20,138.0
2023-04-21,10.9
2023-04-22,17.0
2023-04-23,38.7
2023-04-24,30.9
2023-04-25,55.0
2023-04-26,18.3
2023-04-27,59.8
2023-04-28,40.3
2023-04-29,12.4
2023-04-30,13.3
2023-05-01,49.6
2023-05-02,52.9
2023-05-03,52.7
2023-05-04,32.8
2023-05-05,16.1
2023-05-06,16.7
2023-05-07,20.8
2023-05-08,27.6
2023-05-09,39.0
2023-05-10,34.3
2023-05-11,54.8
2023-05-12,52.9
2023-05-13,22.2
2023-05-14,45.5
2023-05-15,73.0
2023-05-16,50.2
2023-05-17,26.2
2023-05-18,18.4
2023-05-19,41.3
2023-05-20,69.0
2023-05-21,97.0
2023-05-22,25.0
2023-05-23,25.0
2023-05-24,25.30576923076923
2023-05-25,25.611538461538462
2023-05-26,25.91730769230769
2023-05-27,26.223076923076924
2023-05-28,26.528846153846153
2023-05-29,26.834615384615386
2023-05-30,27.140384615384615
2023-05-31,27.446153846153845
2023-06-01,27.751923076923077
2023-06-02,28.057692307692307
2023-06-03,28.36346153846154
2023-06-04,28.66923076923077
2023-06-05,28.974999999999998
2023-06-06,29.28076923076923
2023-06-07,29.58653846153846
2023-06-08,29.892307692307693
2023-06-09,30.198076923076922
2023-06-10,30.503846153846155
2023-06-11,30.809615384615384
2023-06-12,31.115384615384613
2023-06-13,31.421153846153846
2023-06-14,31.726923076923075
2023-06-15,32.03269230769231
2023-06-16,32.33846153846154
2023-06-17,32.64423076923077
2023-06-18,32.949999999999996
2023-06-19,33.25576923076923
2023-06-20,33.56153846153846
2023-06-21,33.86730769230769
2023-06-22,34.17307692307692
2023-06-23,34.478846153846156
2023-06-24,34.784615384615385
2023-06-25,35.090384615384615
2023-06-26,35.396153846153844
2023-06-27,35.70192307692307
2023-06-28,36.00769230769231
2023-06-29,36.31346153846154
2023-06-30,36.61923076923077
2023-07-01,36.925
2023-07-02,37.230769230769226
2023-07-03,37.53653846153846
2023-07-04,37.84230769230769
2023-07-05,38.14807692307692
2023-07-06,38.45384615384615
2023-07-07,38.75961538461538
2023-07-08,39.065384615384616
2023-07-09,39.371153846153845
2023-07-10,39.676923076923075
2023-07-11,39.982692307692304
2023-07-12,40.28846153846154
2023-07-13,40.59423076923077
2023-07-14,40.9
2023-07-15,41.20576923076923
2023-07-16,41.51153846153846
2023-07-17,41.81730769230769
2023-07-18,42.12307692307692
2023-07-19,42.42884615384615
2023-07-20,42.73461538461538
2023-07-21,43.04038461538461
2023-07-22,43.34615384615385
2023-07-23,43.651923076923076
2023-07-24,43.957692307692305
2023-07-25,44.263461538461534
2023-07-26,44.56923076923077
2023-07-27,44.875
2023-07-28,45.18076923076923
2023-07-29,45.48653846153846
2023-07-30,45.79230769230769
2023-07-31,46.098076923076924
2023-08-01,46.40384615384615
2023-08-02,46.70961538461538
2023-08-03,47.01538461538461
2023-08-04,47.32115384615384
2023-08-05,47.62692307692308
2023-08-06,47.93269230769231
2023-08-07,48.238461538461536
2023-08-08,48.544230769230765
2023-08-09,48.849999999999994
2023-08-10,49.15576923076923
2023-08-11,49.46153846153846
2023-08-12,49.76730769230769
2023-08-13,50.07307692307692
2023-08-14,50.378846153846155
2023-08-15,50.684615384615384
2023-08-16,50.99038461538461
2023-08-17,51.29615384615384
2023-08-18,51.60192307692307
2023-08-19,51.90769230769231
2023-08-20,52.21346153846154
2023-08-21,52.51923076923077
2023-08-22,52.824999999999996
2023-08-23,53.130769230769225
2023-08-24,53.43653846153846
2023-08-25,53.74230769230769
2023-08-26,54.04807692307692
2023-08-27,54.35384615384615
2023-08-28,54.65961538461538
2023-08-29,54.965384615384615
2023-08-30,55.271153846153844
2023-08-31,55.57692307692307
2023-09-01,55.8826923076923
2023-09-02,56.18846153846154
2023-09-03,56.49423076923077
2023-09-04,56.8
2023-09-05,79.8
2023-09-06,64.3
2023-09-07,61.0
2023-09-08,79.9
2023-09-09,22.6
2023-09-10,24.6
2023-09-11,32.7
2023-09-12,8.83
2023-09-13,16.7
2023-09-14,23.8
2023-09-15,35.1
2023-09-16,58.0
2023-09-17,58.9
2023-09-18,27.1
2023-09-19,11.7
2023-09-20,8.33
2023-09-21,21.2
2023-09-22,12.8
2023-09-23,13.9
2023-09-24,26.8
2023-09-25,34.5
2023-09-26,68.3
2023-09-27,50.5
2023-09-28,13.0
2023-09-29,14.8
2023-09-30,1.24
2023-10-01,34.1
2023-10-02,34.1
2023-10-03,38.8
2023-10-04,7.79
2023-10-05,6.79
2023-10-06,12.6
2023-10-07,36.1
2023-10-08,30.3
2023-10-09,8.38
2023-10-10,13.1
2023-10-11,32.8
2023-10-12,90.0
2023-10-13,52.0
2023-10-14,9.29
2023-10-15,9.17
2023-10-16,13.1
2023-10-17,37.4
2023-10-18,15.4
2023-10-19,2.71
2023-10-20,6.57
2023-10-21,13.3
2023-10-22,24.5
2023-10-23,102.0
2023-10-24,140.0
2023-10-25,91.5
2023-10-26,12.5
2023-10-27,33.3
2023-10-28,82.3
2023-10-29,154.0
2023-10-30,142.0
2023-10-31,108.0
2023-11-01,169.0
2023-11-02,72.6
2023-11-03,72.40754716981131
2023-11-04,72.21509433962264
2023-11-05,72.02264150943395
2023-11-06,71.83018867924528
2023-11-07,71.6377358490566
2023-11-08,71.44528301886793
2023-11-09,71.25283018867924
2023-11-10,71.06037735849056
2023-11-11,70.86792452830188
2023-11-12,70.6754716981132
2023-11-13,70.48301886792453
2023-11-14,70.29056603773584
2023-11-15,70.09811320754717
2023-11-16,69.90566037735849
2023-11-17,69.7132075471698
2023-11-18,69.52075471698113
2023-11-19,69.32830188679245
2023-11-20,69.13584905660377
2023-11-21,68.94339622641509
2023-11-22,68.7509433962264
2023-11-23,68.55849056603773
2023-11-24,68.36603773584905
2023-11-25,68.17358490566038
2023-11-26,67.98113207547169
2023-11-27,67.78867924528302
2023-11-28,67.59622641509434
2023-11-29,67.40377358490565
2023-11-30,67.21132075471698
2023-12-01,67.0188679245283
2023-12-02,66.82641509433962
2023-12-03,66.63396226415094
2023-12-04,66.44150943396227
2023-12-05,66.24905660377358
2023-12-06,66.0566037735849
2023-12-07,65.86415094339623
2023-12-08,65.67169811320754
2023-12-09,65.47924528301887
2023-12-10,65.28679245283018
2023-12-11,65.09433962264151
2023-12-12,64.90188679245283
2023-12-13,64.70943396226414
2023-12-14,64.51698113207547
2023-12-15,64.32452830188679
2023-12-16,64.13207547169812
2023-12-17,63.93962264150943
2023-12-18,63.74716981132075
2023-12-19,63.554716981132074
2023-12-20,63.362264150943396
2023-12-21,63.16981132075472
2023-12-22,62.97735849056603
2023-12-23,62.784905660377355
2023-12-24,62.59245283018868
2023-12-25,62.4
2023-12-26,62.20754716981132
2023-12-27,62.01509433962264
2023-12-28,61.82264150943396
2023-12-29,61.63018867924528
2023-12-30,61.4377358490566
2023-12-31,61.24528301886792
2024-01-01,61.052830188679245
2024-01-02,60.86037735849057
2024-01-03,60.66792452830189
2024-01-04,60.4754716981132
2024-01-05,60.283018867924525
2024-01-06,60.09056603773585
2024-01-07,59.89811320754717
2024-01-08,59.70566037735849
2024-01-09,59.51320754716981
2024-01-10,59.32075471698113
2024-01-11,59.12830188679245
2024-01-12,58.93584905660377
2024-01-13,58.74339622641509
2024-01-14,58.550943396226415
2024-01-15,58.35849056603774
2024-01-16,58.16603773584906
2024-01-17,57.973584905660374
2024-01-18,57.781132075471696
2024-01-19,57.58867924528302
2024-01-20,57.39622641509434
2024-01-21,57.20377358490566
2024-01-22,57.011320754716984
2024-01-23,56.818867924528305
2024-01-24,56.62641509433962
2024-01-25,56.43396226415094
2024-01-26,56.241509433962264
2024-01-27,56.049056603773586
2024-01-28,55.85660377358491
2024-01-29,55.66415094339623
2024-01-30,55.471698113207545
2024-01-31,55.27924528301887
2024-02-01,55.08679245283019
2024-02-02,54.89433962264151
2024-02-03,54.70188679245283
2024-02-04,54.509433962264154
2024-02-05,54.316981132075476
2024-02-06,54.12452830188679
2024-02-07,53.93207547169811
2024-02-08,53.739622641509435
2024-02-09,53.54716981132076
2024-02-10,53.35471698113208
2024-02-11,53.1622641509434
2024-02-12,52.969811320754715
2024-02-13,52.77735849056604
2024-02-14,52.58490566037736
2024-02-15,52.39245283018868
2024-02-16,52.2
2024-02-17,75.3
2024-02-18,73.7
2024-02-19,13.6
2024-02-20,14.0
2024-02-21,14.9
2024-02-22,11.9
2024-02-23,33.3
2024-02-24,51.8
2024-02-25,19.1
2024-02-26,65.1
2024-02-27,50.0
2024-02-28,48.8
2024-02-29,16.0
2024-03-01,19.0
2024-03-02,37.5
2024-03-03,41.0
2024-03-04,43.6
2024-03-05,62.6
2024-03-06,43.3
2024-03-07,52.9
2024-03-08,15.0
2024-03-09,49.2
2024-03-10,95.0
2024-03-11,63.1
2024-03-12,34.0
2024-03-13,49.3
2024-03-14,41.6
2024-03-15,88.7
2024-03-16,81.3
2024-03-17,17.0
2024-03-18,51.3
2024-03-19,19.0
2024-03-20,18.5
2024-03-21,55.8
2024-03-22,52.4
2024-03-23,76.0
2024-03-24,65.5
2024-03-25,73.1
2024-03-26,95.1
2024-03-27,123.0
2024-03-28,77.9
2024-03-29,32.8
2024-03-30,21.6
2024-03-31,56.8
2024-04-01,49.8
2024-04-02,56.9
2024-04-03,51.6
2024-04-04,48.3
2024-04-05,54.2
2024-04-06,78.3
2024-04-07,26.8
2024-04-08,40.5
2024-04-09,30.4
2024-04-10,54.0
2024-04-11,105.0
2024-04-12,132.0
2024-04-13,70.0
2024-04-14,53.5
2024-04-15,55.2
2024-04-16,55.29770114942529
2024-04-17,55.39540229885058
2024-04-18,55.49310344827587
2024-04-19,55.59080459770115
2024-04-20,55.68850574712644
2024-04-21,55.786206896551725
2024-04-22,55.883908045977016
2024-04-23,55.9816091954023
2024-04-24,56.07931034482759
2024-04-25,56.17701149425287
2024-04-26,56.274712643678164
2024-04-27,56.37241379310345
2024-04-28,56.47011494252874
2024-04-29,56.56781609195403
2024-04-30,56.66551724137931
2024-05-01,56.7632183908046
2024-05-02,56.86091954022989
2024-05-03,56.95862068965518
2024-05-04,57.05632183908046
2024-05-05,57.15402298850575
2024-05-06,57.251724137931035
2024-05-07,57.349425287356325
2024-05-08,57.44712643678161
2024-05-09,57.5448275862069
2024-05-10,57.64252873563219
2024-05-11,57.740229885057474
2024-05-12,57.837931034482764
2024-05-13,57.93563218390805
2024-05-14,58.03333333333334
2024-05-15,58.13103448275862
2024-05-16,58.22873563218391
2024-05-17,58.326436781609196
2024-05-18,58.42413793103449
2024-05-19,58.52183908045977
2024-05-20,58.61954022988506
2024-05-21,58.717241379310344
2024-05-22,58.814942528735635
2024-05-23,58.912643678160926
2024-05-24,59.01034482758621
2024-05-25,59.1080459770115
2024-05-26,59.20574712643678
2024-05-27,59.303448275862074
2024-05-28,59.40114942528736
2024-05-29,59.49885057471265
2024-05-30,59.59655172413793
2024-05-31,59.69425287356322
2024-06-01,59.791954022988506
2024-06-02,59.889655172413796
2024-06-03,59.98735632183909
2024-06-04,60.08505747126437
2024-06-05,60.18275862068966
2024-06-06,60.280459770114945
2024-06-07,60.378160919540235
2024-06-08,60.47586206896552
2024-06-09,60.57356321839081
2024-06-10,60.67126436781609
2024-06-11,60.768965517241384
2024-06-12,60.86666666666667
2024-06-13,60.96436781609196
2024-06-14,61.06206896551724
2024-06-15,61.15977011494253
2024-06-16,61.25747126436782
2024-06-17,61.355172413793106
2024-06-18,61.4528735632184
2024-06-19,61.55057471264368
2024-06-20,61.64827586206897
2024-06-21,61.745977011494254
2024-06-22,61.843678160919545
2024-06-23,61.94137931034483
2024-06-24,62.03908045977012
2024-06-25,62.1367816091954
2024-06-26,62.23448275862069
2024-06-27,62.33218390804598
2024-06-28,62.42988505747127
2024-06-29,62.52758620689656
2024-06-30,62.62528735632184
2024-07-01,62.72298850574713
2024-07-02,62.820689655172416
2024-07-03,62.918390804597706
2024-07-04,63.01609195402299
2024-07-05,63.11379310344828
2024-07-06,63.211494252873564
2024-07-07,63.309195402298855
2024-07-08,63.40689655172414
2024-07-09,63.50459770114943
2024-07-10,63.60229885057472
2024-07-11,63.7
2024-07-12,36.0
2024-07-13,50.5
2024-07-14,71.0
2024-07-15,48.4
2024-07-16,36.3
2024-07-17,19.6
2024-07-18,19.0
2024-07-19,32.1
2024-07-20,25.9
2024-07-21,33.1
2024-07-22,26.3
2024-07-23,44.3
2024-07-24,31.4
2024-07-25,23.4
2024-07-26,24.7
2024-07-27,31.0
2024-07-28,25.9
2024-07-29,28.1
2024-07-30,16.8
2024-07-31,25.0
2024-08-01,21.0
2024-08-02,28.8
2024-08-03,31.5
2024-08-04,28.0
2024-08-05,20.2
2024-08-06,31.5
2024-08-07,34.6
2024-08-08,29.1
2024-08-09,43.5
2024-08-10,21.4
2024-08-11,14.5
2024-08-12,11.4
2024-08-13,13.5
2024-08-14,21.7
2024-08-15,36.0
2024-08-16,39.3
2024-08-17,32.6
2024-08-18,26.8
2024-08-19,22.8
2024-08-20,14.6
2024-08-21,17.4
2024-08-22,19.0
2024-08-23,30.8
2024-08-24,25.6
2024-08-25,26.2
2024-08-26,17.1
2024-08-27,18.9
2024-08-28,24.6
2024-08-29,30.5
2024-08-30,41.3
2024-08-31,40.5
2024-09-01,20.7
2024-09-02,14.2
2024-09-03,26.0
2024-09-04,45.6
2024-09-05,22.2
2024-09-06,21.3
2024-09-07,22.4
2024-09-08,25.6
2024-09-09,25.48514851485149
2024-09-10,25.37029702970297
2024-09-11,25.25544554455446
2024-09-12,25.14059405940594
2024-09-13,25.02574257425743
2024-09-14,24.91089108910891
2024-09-15,24.7960396039604
2024-09-16,24.681188118811882
2024-09-17,24.56633663366337
2024-09-18,24.451485148514852
2024-09-19,24.33663366336634
2024-09-20,24.221782178217822
2024-09-21,24.10693069306931
2024-09-22,23.992079207920792
2024-09-23,23.87722772277228
2024-09-24,23.762376237623762
2024-09-25,23.64752475247525
2024-09-26,23.532673267326732
2024-09-27,23.41782178217822
2024-09-28,23.302970297029702
2024-09-29,23.18811881188119
2024-09-30,23.073267326732676
2024-10-01,22.95841584158416
2024-10-02,22.843564356435646
2024-10-03,22.72871287128713
2024-10-04,22.613861386138616
2024-10-05,22.4990099009901
2024-10-06,22.384158415841586
2024-10-07,22.26930693069307
2024-10-08,22.154455445544556
2024-10-09,22.03960396039604
2024-10-10,21.924752475247526
2024-10-11,21.80990099009901
2024-10-12,21.695049504950497
2024-10-13,21.58019801980198
2024-10-14,21.465346534653467
2024-10-15,21.35049504950495
2024-10-16,21.235643564356437
2024-10-17,21.12079207920792
2024-10-18,21.005940594059407
2024-10-19,20.89108910891089
2024-10-20,20.776237623762377
2024-10-21,20.661386138613864
2024-10-22,20.546534653465347
2024-10-23,20.431683168316834
2024-10-24,20.316831683168317
2024-10-25,20.201980198019804
2024-10-26,20.087128712871287
2024-10-27,19.972277227722774
2024-10-28,19.857425742574257
2024-10-29,19.742574257425744
2024-10-30,19.627722772277227
2024-10-31,19.512871287128714
2024-11-01,19.398019801980197
2024-11-02,19.283168316831684
2024-11-03,19.168316831683168
2024-11-04,19.053465346534654
2024-11-05,18.938613861386138
2024-11-06,18.823762376237624
2024-11-07,18.708910891089108
2024-11-08,18.594059405940595
2024-11-09,18.479207920792078
2024-11-10,18.364356435643565
2024-11-11,18.24950495049505
2024-11-12,18.134653465346535
2024-11-13,18.01980198019802
2024-11-14,17.904950495049505
2024-11-15,17.79009900990099
2024-11-16,17.675247524752475
2024-11-17,17.560396039603962
2024-11-18,17.445544554455445
2024-11-19,17.330693069306932
2024-11-20,17.215841584158415
2024-11-21,17.100990099009902
2024-11-22,16.986138613861385
2024-11-23,16.871287128712872
2024-11-24,16.756435643564355
2024-11-25,16.641584158415842
2024-11-26,16.526732673267325
2024-11-27,16.411881188118812
2024-11-28,16.297029702970296
2024-11-29,16.182178217821782
2024-11-30,16.067326732673266
2024-12-01,15.952475247524752
2024-12-02,15.837623762376237
2024-12-03,15.722772277227723
2024-12-04,15.607920792079208
2024-12-05,15.493069306930693
2024-12-06,15.378217821782178
2024-12-07,15.263366336633663
2024-12-08,15.148514851485148
2024-12-09,15.033663366336633
2024-12-10,14.918811881188118
2024-12-11,14.803960396039603
2024-12-12,14.689108910891088
2024-12-13,14.574257425742573
2024-12-14,14.45940594059406
2024-12-15,14.344554455445545
2024-12-16,14.22970297029703
2024-12-17,14.114851485148515
2024-12-18,14.0
2024-12-19,33.5
2024-12-20,23.9
2024-12-21,22.25
2024-12-22,20.6
2024-12-23,20.6
2024-12-24,56.8
2024-12-25,36.8
2024-12-26,14.9
2024-12-27,13.2
2024-12-28,19.0
2024-12-29,43.4
2024-12-30,27.3
2024-12-31,27.3
